2024-03-13 13:15:15.083 INFO  org.hibernate.validator.internal.util.Version     :21   [32m                  [0;39m HV000001: Hibernate Validator 8.0.0.Final
2024-03-13 14:58:40.883 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:14:58:40 +0800] "POST /member/member/login HTTP/1.1" 200 303 12
2024-03-13 14:58:42.165 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:14:58:42 +0800] "OPTIONS /member/passenger/query-list?page=1&size=10 HTTP/1.1" 200 0 1
2024-03-13 14:58:42.167 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/query-list
2024-03-13 14:58:42.168 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 14:58:42.170 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 14:58:42.410 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 14:58:42.410 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 14:58:42.482 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:14:58:42 +0800] "GET /member/passenger/query-list?page=1&size=10 HTTP/1.1" 404 149 315
2024-03-13 14:59:13.181 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/query-list
2024-03-13 14:59:13.182 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 14:59:13.182 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 14:59:13.183 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 14:59:13.183 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 14:59:13.195 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:14:59:13 +0800] "GET /member/passenger/query-list?page=1&size=10 HTTP/1.1" 404 149 14
2024-03-13 14:59:25.708 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/query-list
2024-03-13 14:59:25.708 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 14:59:25.708 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 14:59:25.709 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 14:59:25.710 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 14:59:25.724 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:14:59:25 +0800] "GET /member/passenger/query-list?page=1&size=10 HTTP/1.1" 404 149 17
2024-03-13 15:00:02.299 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:00:02 +0800] "OPTIONS /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 0 1
2024-03-13 15:00:02.303 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:00:02.303 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:02.308 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:02.309 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:00:02.309 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:00:02.421 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:00:02 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 119
2024-03-13 15:00:08.435 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:00:08.435 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:08.435 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:08.436 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:00:08.436 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:00:08.447 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:00:08 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 13
2024-03-13 15:00:24.284 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:00:24 +0800] "OPTIONS /member/passenger/delete/1767456275600060416 HTTP/1.1" 200 0 0
2024-03-13 15:00:24.286 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/delete/1767456275600060416
2024-03-13 15:00:24.286 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:24.287 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:24.287 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:00:24.287 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:00:24.294 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:00:24 +0800] "DELETE /member/passenger/delete/1767456275600060416 HTTP/1.1" 404 165 8
2024-03-13 15:00:27.895 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:00:27.895 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:27.895 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:00:27.896 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:00:27.896 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:00:27.905 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:00:27 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 11
2024-03-13 15:01:32.431 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:01:32.431 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:32.431 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:32.432 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:01:32.432 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:01:32.444 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:01:32 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 14
2024-03-13 15:01:37.847 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:01:37.847 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:37.847 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:37.848 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:01:37.848 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:01:37.857 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:01:37 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 11
2024-03-13 15:01:47.444 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:01:47.445 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:47.445 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:47.445 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:01:47.446 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:01:47.456 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:01:47 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 12
2024-03-13 15:01:52.103 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:01:52.104 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:52.104 INFO  com.xboss.train.gateway.utils.JwtUtil             :45   [32m                  [0;39m 开始JWT token校验，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
2024-03-13 15:01:52.104 INFO  com.xboss.train.gateway.utils.JwtUtil             :50   [32m                  [0;39m JWT token校验结果：true
2024-03-13 15:01:52.105 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :46   [32m                  [0;39m token有效，放行该请求
2024-03-13 15:01:52.114 INFO  reactor.netty.http.server.AccessLog               :279  [32m                  [0;39m 0:0:0:0:0:0:0:1 - - [13/3月/2024:15:01:52 +0800] "GET /member/passenger/selectByMemberId?page=1&size=10 HTTP/1.1" 200 345 11
2024-03-13 15:01:54.145 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :32   [32m                  [0;39m 需要登录验证：/member/passenger/selectByMemberId
2024-03-13 15:01:54.146 INFO  com.xboss.train.gateway.config.LoginMemberFilter  :36   [32m                  [0;39m 会员登录验证开始，token：eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MTAzMTMxMjAsIm1vYmlsZSI6IjE4MzE4MjI3ODEwIiwiaWQiOjE3MDk2NDg5MTg4NTgsImV4cCI6MTcxMDM5OTUyMCwiaWF0IjoxNzEwMzEzMTIwfQ.UGDb8dS70MVM5sJmdmowPMl3tJCW3hp0MVmgm44IamA
